occupationClaude,count
Solderer in Milk Factory,4
Soldier Wife and Family,4
Soldier on Leave,4
Solger,4
Solicetor,4
Soliciters Managing Clerk,4
Solicitor Clerk General,4
Solicitor L L D,4
Solicitors,4
Solicitors General Assistant,4
Solicitors General clerk,4
Solicitors Genl. Clerk,4
Solicitors Manager,4
Solis General Clerk,4
Solr,4
Solr's General Clerk,4
Son Instruction at Home,4
Son Schlr,4
Son of C L Kelly,4
Sons,4
Sorter G.P.O.,4
Sorter and Packer in Laundry,4
Sorter in G Post Office,4
Sorter in Paper Mill,4
Sorting Clerk G.P.O. Dublin,4
Sorting Clerk and Tel,4
Sorting Clerk and Telegraphist G.P.O,4
Sorting Clerk and Telegraphist G.P.O.,4
Sorting Clerk and Telegraphist General Post Office,4
Spademaker,4
Speculator,4
Spiner Mill,4
Spiner of Wool,4
Spinester,4
Spinner Flax Spinning Mill,4
Spinner Rope Works,4
Spinner at Linen,4
Spinner in Flax Spinning Co,4
Spinner in Rope Factory,4
Spinner in Sion Mills,4
Spinner in a Flax Mill,4
Spinner of Yarn,4
Spinners,4
Spinners Flax,4
Spinning Master Unemployed,4
Spinning Mills,4
Spinning and Knitting,4
Spiret Merchant,4
Spirit Dealer and Grocer,4
Spirit Grocers Assistant,4
Spirit Mcht,4
Spirit Mechant,4
Spirit Store Porter,4
Spirit and Provision Dealer,4
Spirit merchant,4
Spoke Stitcher,4
Sppinner,4
Spreader in Flax Spg Mill,4
Spreader in L Mill,4
Spriggin,4
Spt Grocer,4
Stable Boy Domestic Servt,4
Stable Hand,4
Stable Man Tramway Co,4
Stableman Domestic,4
Stableman and Groom,4
Staff Maid Domestic Servant,4
Stamp Distributor,4
Stater,4
Stater and Plasterer,4
Stationary Business,4
Stationary Packer,4
Stationer Master,4
Stationer Shop Keeper,4
Stationer and Newsagent,4
Stationer's Clerk,4
Stationers Assist,4
Stationers Asst,4
Stationery Hand,4
Stationery Shop Keeper,4
Stationery Shop Work,4
Steamship Clerk,4
Steamship Owner,4
Steel Melter,4
Steele Works Labourer,4
Steward Ship,4
Sticher in Factory,4
Stitcher Hem,4
Stitcher Linen Business,4
Stitcher Linen Warehouse,4
Stitcher Warehouse,4
Stitching Factory Worker,4
Stock broker,4
Stockbroker Clerk,4
Stocking Factory,4
Stocking Hosier,4
Stocking Knitting,4
Stocking Make,4
Stocking Worker,4
Stoker R. N.,4
Stoker in Creamery,4
Stoker on Steamer,4
Stoncutter,4
Stone Breaker Labourer,4
Stone Cutter and Farmer,4
Stone Cutter to Trade,4
Stone Cutter's Wife,4
Stone Dressers Son,4
Stone Man,4
Stone Mason's Labourer,4
Stone Mason's Wife,4
Stone Quarry Man,4
Stonebraker,4
Stonecutters Wife,4
Store Assistant,4
Store Girl,4
Strapper,4
Straw Pat Maker,4
Street Paver,4
Stripper in Tbco. Fctry,4
Stucco Man,4
Stud Groom Domestic,4
Student Civil Service,4
Student School of Art,4
Student T.C.D.,4
Sub Matron,4
Sub P Mistress,4
Sugar Merchant,4
Supported by Friends,4
Supported by Husband,4
Supported by her Children,4
Surface Man on County Road,4
Surface Man on Railway,4
Surgeon B A MB Bch Univ Dub F R C S I,4
Surgical Instrument Maker,4
Surveyar,4
Surveyor of Taxes,4
Surveyor on Ordnance Survey,4
Sweet Factory Hand,4
Sweet Maker at Factory,4
T,4
T Loom Weaver Wool,4
Tacker Clothing Factory,4
Tailor Apprentie,4
Tailor Asst,4
Tailor Coat Maker,4
Tailor Coatmaker,4
Tailor Daughter,4
Tailor Domestic Servant,4
Tailor Practical,4
Tailor Son,4
Tailor and Grocer,4
Tailor and Outfitter,4
Tailor and Publican,4
Tailor's,4
Tailor's Trimmer,4
Tailore'ss,4
Tailores's,4
Tailoress Empd,4
Tailoress in Factory,4
Tailorress,4
Tailors Aprentice,4
Tairloress,4
Taylor and Farmer,4
Tea Apprentice,4
Tea Hawker,4
Tea Merchants,4
Tea Mixer,4
"Tea, Wine and Spirit Merchant",4
Teacher B A,4
Teacher Classics,4
Teacher Irish Eng. Mathematics Christian Brothers,4
Teacher N Board,4
Teacher N.B,4
Teacher Nat Sch,4
Teacher Natl. Board,4
Teacher Natl. School,4
Teacher Needlework,4
Teacher Not School,4
Teacher Son,4
Teacher in Convent Nat School,4
Teacher of Arts,4
Teacher of English and Music,4
Teacher of N School,4
Teacher of Needle Work,4
Teacher of Painting,4
Teacher of Piano,4
Teacher's Sister,4
Telegraph Mesanger,4
Telegraph Messager,4
Telegraph Messenger G P O,4
Telegraph Messenger G.P.O,4
Telegraph messenger,4
Telegraphest,4
Telegraphic Messenger,4
Telegraphist G.P.O Dublin,4
Telegraphist P.O.,4
Telegraphist Postal Telegraphs,4
Telegraphist Unemployed,4
Telephone Labourer,4
Telephone Manager,4
Temperance Hotel Keeper,4
Tenter Damask,4
Tenter Power Loom,4
Theatrical,4
They Tool not Meath do the Spine,4
Thorough Servant,4
Thread Baller,4
Thread Polisher Mill Worker,4
Thread Worker in Thread Factory,4
Timber Bender,4
Timber Broker,4
Timber Carrier,4
Timber Merchant's Clerk,4
Timber Sawer,4
Time Keeper in Factory,4
Tin Smith at Works,4
Tin Smith's Wife,4
Tinker's Wife,4
Tinsmith and Gas Fitter,4
Tinsmith and Gasfitter,4
Tinsmith at Works,4
Tinsmith's Wife,4
Tinsmiths Wife,4
Tinter,4
Tobacco Agent,4
Tobacco Operative,4
Tobacco Striper,4
Tobacconist and Confectioner,4
Tobbacconist,4
Tow Drawer,4
Tow Store Worker,4
Trade Mason,4
Trade Seamstress,4
Trade Tailor,4
Trader Grocer,4
Tradesman Carpenter,4
Trainer,4
Trainer Nurse,4
Tram Conductor Unemployed,4
Tram Messenger,4
Tramcar Driver,4
Tramdriver,4
Tramp Musicianer,4
Tramway Conducter,4
Tramway Trace Boy,4
Travellar,4
Traveller Seeking Alms,4
Traveller and Collector,4
Travelling Agent,4
Travelling Showman,4
Travelling Tinkers,4
Trawl Net Maker,4
Trawler,4
Trenterer,4
Tripe Dresser,4
Trucker,4
Trucker in Mill,4
Trumpeter R. A,4
Trumpetes R G A,4
Tube Maker,4
Tube Worker,4
Turf Accountant,4
Turner Iron,4
Turner Out in Shirt Factory,4
Turner at Works,4
Turner out,4
Twin,4
Twister in Flax Mill,4
Twister in Rope Works,4
Twister in Thread Factory,4
Type Writer and Scrivener,4
Typest,4
Typist and Shorthand,4
Typist and Shorthand writer,4
U.G.R.U.I. Student of Theology,4
Umbrella Repairer,4
Under Butler Domestic Servant,4
Under Clerk,4
Under Clothing,4
Under Graduate R. U. I,4
Under Graduate Trinity College Dublin,4
Underclothing Worker,4
Undergraduate Dublin University,4
Undergraduate I.C.D,4
Undergraduate Oxford University,4
Undergraduate R U J,4
Undergraduate Trinity College Dublin,4
Unemployed Agricultural Labourer,4
Unemployed Dressmaker,4
Unemployed Messenger,4
Unmarried,4
Unployed,4
Up Holsterer,4
Upholesterer,4
Upholestress,4
Upholsterss,4
Upholstrer,4
Uphosterer,4
Van Labourer,4
Variety Artist,4
Veaner,4
Vegetable Vender,4
Venier,4
Verger,4
Vest maker,4
Veteinary Surgeon,4
Veterinary Surgeon and Farmer,4
Vety Surgeon,4
Vice Folder Linen Wareroom,4
Vice President,4
Victualler Assistant,4
Victualler Master,4
Victualler Son,4
Victualler and Publican,4
Vintiner,4
Vintner's Son,4
Vintners Assist,4
Visiting Teacher,4
Visitor No Occupation,4
Visitor Scholar,4
Vistor,4
Waistcoat Maker,4
Waiter at Hotel,4
Waiteress Domestic Servant,4
Waiterss,4
Waiting Maid Domestic Servant,4
Waitress in Restaurant,4
Waittress,4
Ward Maid Domestic Ser,4
Ward's Maid Domestic Servant,4
Warder Irish Prisons,4
Wards Woman,4
Wardsman in Workhouse,4
Wardsmaster,4
Ware House Clerk,4
Ware House Emp,4
Ware Room Machinist,4
Warehouse Apprentice,4
Warp Winders,4
Warper in Linnen Factory,4
Wash Woman Domestic Servant,4
Washer Domestic Servant,4
Washer Laundry,4
Washewoman,4
Watchmaker and Jewellar,4
Watchmaker's Apprentice,4
Water,4
Water Baileff,4
Water Works Inspector,4
Waver Damask,4
Way Master,4
Weaver In Factory,4
Weaver Lenen,4
Weaver Lin,4
Weaver Linen Fact,4
Weaver Linen Mill,4
Weaver Linnen Factory,4
Weaver Mill,4
Weaver Wollen,4
Weaver in Carpet Factory,4
Weaver in Cotton,4
Weaver in Flax Mill,4
Weaver of Cotton,4
Weaver of Damask,4
Weaver of Flax,4
Weaver of Tape,4
Weavers Daughter,4
Weavers Son,4
Weaving Factory Manager,4
Weavor Domask,4
Weavour Linen,4
Weft Winder in Linnen Factory,4
Weft Winner,4
Weigh Clerk,4
Wending Master,4
Wever in Factory,4
While Work,4
Whip,4
Whiskey Merchant,4
White Washer,4
Wholesale Draper Assistant,4
Wholesale Grocer,4
Wicklow Artilery Gunner Militia,4
Widow of a Tailor,4
Widows Son,4
Wif,4
Wife House,4
Wife of Const R I C,4
Wife of Doctor,4
Wife of Head,4
Wife of Merchant,4
Wife of Physician,4
Wife of Shop Keeper,4
Wife of a Carpenter,4
Wife of the Above,4
Wig Maker,4
Winch Man,4
Winchman on Dredger,4
Winder Factory Worker,4
Winder In Mill,4
Winder of Linen,4
Winder of Thread,4
Winding in Linen Factory,4
Wine Merchants Assistant,4
Wine Porter Unemployed,4
Wine Poter,4
Wine Worker,4
Wine and Spirit Agent,4
Winner in Factory,4
Wollen Darner,4
Wollen Draper,4
Woman,4
Wood Carrer,4
Wood Chopper,4
Wood Forester,4
Wood Moulder,4
Wood Polisher,4
Wood Worker,4
Wood Working Machinist,4
Wool Card Maker,4
Wool Carder and Spinner,4
Wool Cleaner,4
Wool Darner,4
Wool Picker in Factory,4
Wool Weaver in Factory,4
Wool Weavers,4
Woolen Merchant,4
Woolen Twister,4
Woolen Warper,4
Woolen Waver,4
Woolendraper,4
Woollen Buyer,4
Woollen Knitter,4
Woollen Manufacture,4
Woollen Mill Manager,4
Woollen Mill Worker,4
Woollen and Linen Draper,4
Work House Matron,4
Work of the House,4
Worker in Cotton Mill,4
Worker in Match Factory,4
Workhouse Inmate,4
Workhouse Wards Woman,4
Working Factory,4
Working Farmer,4
Working Girl Milk Factory,4
Working Land,4
Working Land Steward,4
Working in Jam Factory,4
Working in Linen Mill,4
Working in Paper Factory,4
Working of Farm,4
Working on Farmer,4
Workman in Dairy Yard,4
Works Out,4
Works in Bottling Store,4
Works in Tobacco Factory,4
Works in the Farm,4
Wrapper Maker in Factory,4
Yard Clerk,4
Yardman Domestic,4
Yarn Buncher,4
Yarn Bundler in Mill,4
Yarn Labourer,4
Yarn Preparer,4
Yarn Preparer in Spinning Mill,4
Yarn Reelar,4
Yarn Reeler Linen,4
Yarn Rover,4
Yarn Sorter,4
Yarn Spiner,4
Yarn Spinner Factory Hand,4
Yarn Spinner Mill,4
Yarn Spinner in Thread Factory,4
Yarn Winder Mill Worker,4
Yarn Worker in Mill,4
Yarndresser,4
Yearly Annuities,4
at Home,4
labourer,4
no,4
1st Class Officer Inland Revenue,3
1st Mate Sailor,3
2nd Class P.O. Instructor,3
2nd Cook,3
2nd Housemaid Domestic Servant,3
3rd Housemaid,3
3rd Steward,3
4th Steward,3
? Apprentice,3
? Clerk,3
? Domestic,3
? Labour,3
? Maid,3
? Worker,3
? at Home,3
A B Irish Light,3
A Baby,3
A Black Smith,3
A Boatman,3
A Carter,3
A Cook,3
A Cooper,3
A Factory Weaver,3
A Farmer Servant,3
A Farmer Servent,3
A Farmers Sister,3
A General Labourer,3
A Help Farmer,3
A House Servant,3
A Joiner,3
A Laberal,3
A Laberour,3
A Laborer,3
A Laborour,3
A Labourers,3
A Labourers Daughter,3
A Labourers Son,3
A Labouring Man,3
A Larbour,3
A Machinist,3
A Sailar,3
A Scholars,3
A Scolar,3
A Sewer,3
A Small Farmer,3
A scholar,3
A.B Seaman S S Paragon,3
Abb Sea Man,3
Able Bodied Seaman,3
Able Seaman Royal Navy,3
Accountant Bacon Factory,3
Accountant Drapery,3
Accountant Public,3
Acid Maker,3
Act Sergt R I C,3
Acting Sergeant R I C,3
Acting Sergt R.I.C,3
Aderculther Labourer,3
Adgulture Labour,3
Advertising Manager,3
Aetheric Signalman,3
Ag Labourers,3
Ag Labrourers Daughter,3
Agcl Labourer,3
Agent Brewers,3
Agent Land,3
Agl Laboure,3
Agl Labourer Son,3
Agl Labourer's Wife,3
Agl Labrourer,3
Agl. Labour,3
Aglr. Labourer,3
Agr Domestic Servant,3
Agr Farm Servant,3
Agr Lab Daughter,3
Agr Laborer,3
Agr Labouer,3
Agr. Labourer's Daughter,3
Agrc Labourer,3
Agrcal Labourer,3
Agrct Lab,3
Agre Labourer,3
Agri Laberour,3
Agri. Labr. Daughter,3
Agriacultural Labourer,3
Agricl Labourer Wife,3
Agriclr Labourer,3
Agrictrl Labourer,3
Agrictultural Labourer,3
Agrictural Labour,3
Agriculatural Labourer,3
Agricule Labourer,3
Agricullural Labourer,3
Agricult Labour,3
Agricultl Laborer,3
Agricultl. Labourer,3
Agricultlan Labourer,3
Agricultra Laberour,3
Agricultra Labour,3
Agricultral Labourers,3
Agricultrul Labror,3
Agriculttural Labourer,3
Agricultu Labourer,3
Agricultural Farm Laborer,3
Agricultural Farm Labour,3
Agricultural Farmer Labourer,3
Agricultural General Labour,3
Agricultural Lab?,3
Agricultural Labe,3
Agricultural Labiourer,3
Agricultural Laboarer,3
Agricultural Laboer,3
Agricultural Laborers,3
Agricultural Labororer,3
Agricultural Laborourer,3
Agricultural Labouerer,3
Agricultural Labourer Domestic Servant,3
Agricultural Labourer Farmer,3
Agricultural Labourer Kerd,3
Agricultural Labourer and Caretaker,3
Agricultural Labourer and Fisher Man,3
Agricultural Labourer and Shop Keeper,3
Agricultural Labourer not Employed,3
Agricultural Labourour,3
Agricultural Labr Farm,3
Agricultural Labr Ploughman,3
Agricultural Labr:,3
Agricultural Labuer,3
Agricultural Labur,3
Agricultural Lb,3
Agricultural Pupil,3
Agricultural S,3
Agricultural Scholar,3
Agricultural Stewart,3
Agricultural Trade,3
Agricultural Work,3
Agricultural a Labourer,3
Agricultural and General Labourer,3
Agricultural laborer,3
Agriculture Farming,3
Agriculture Laboure,3
Agriculture Servant,3
Agriculural Labour,3
Agriculure Labourer,3
Agricural Labourer,3
Agricut Labourer,3
Agricutral Labourer,3
Agricuttral Labourer,3
Agriecultural Labourer,3
Agril Labourer Daughter,3
Agrilr Labourer,3
Agrl Labourer's Wife,3
Agrl Labrour,3
Agrl Servant,3
"Agrl, Labourer",3
Agrl. Laborer,3
Agrl. Labourer and Fisherman,3
Agrt Labourer,3
Agrul. Labourer,3
Agtl. Labourer,3
Agur Labourer,3
Al Labourer,3
All Kinds of Needles Work Shirt Makers,3
Allowance from Brother,3
American Army Pensioner,3
American Pensioner,3
Anniuties,3
Annnuities and Dividends,3
Annuitant from Land,3
Annuitant on Land,3
Annuitic,3
Annuities From Land,3
Annuities and Dividends,3
Annuities no Profession,3
Annuity Lady Independent,3
Annuity and Divedends,3
Annuity and Rents,3
Annuity from Hotel and Land,3
Ap Blacksmith,3
Ap Carpenter,3
Ap Iron Moulder,3
Apothecary Assistant,3
App Boiler Maker,3
App Boilermaker,3
App Iron Moulder,3
App Ship Wright,3
App. Engineer,3
App. Iron Turner,3
App. Mason,3
Appentice Sailor,3
Apperentic Fitter,3
Apple Woman,3
Applewoman,3
Appreentice,3
Apprentic Blacksmith,3
Apprentic Cooper,3
Apprentic Mason,3
Apprentic Moulder,3
Apprentice Book Keeper,3
Apprentice Boot and Shoe Maker,3
Apprentice Chemist and Druggist,3
Apprentice Civil Engineer,3
Apprentice Clark,3
Apprentice Clothing Factory,3
Apprentice Coach Building,3
Apprentice Coach Maker,3
Apprentice Compositer,3
Apprentice Coppersmith,3
Apprentice Cycle Trade,3
Apprentice Draughtaman,3
Apprentice Draughtsman,3
Apprentice Electrical,3
Apprentice Electrician,3
Apprentice Engineer Marine,3
Apprentice Engineer at Works,3
Apprentice Fitter in Factory,3
Apprentice Fitter in Foundry,3
Apprentice Fitter in Iron Works,3
Apprentice Fitter in Mill,3
Apprentice Gardener Domestic Servant,3
Apprentice Hackler,3
Apprentice Iron Ship Wright,3
Apprentice Ironmonger,3
Apprentice Leather Trade,3
Apprentice Licd Public House,3
Apprentice Machanic,3
Apprentice Machine Mechanic,3
Apprentice Machinist,3
Apprentice Marine Engineer,3
Apprentice Painting,3
Apprentice Photography,3
Apprentice Plater in Shipyard,3
Apprentice Platter,3
Apprentice Polisher,3
Apprentice Revitter,3
Apprentice Seamstress,3
Apprentice Ship Joiner,3
Apprentice Shirt Cutter,3
Apprentice Shop Assistant,3
Apprentice Spl Trade,3
Apprentice Stone Mason,3
Apprentice To Carpenter,3
Apprentice Warehouseman,3
Apprentice Yarn Dresser,3
Apprentice and Draper,3
Apprentice at Grocery,3
Apprentice in Boot Shop,3
Apprentice in Factory,3
Apprentice in Linen Factory,3
Apprentice to Apothecary,3
Apprentice to Bookbinding,3
Apprentice to Carp,3
Apprentice to Carpentery,3
Apprentice to Carriage Building,3
Apprentice to Coach Builder,3
Apprentice to Coach Maker,3
Apprentice to Cooper,3
Apprentice to Electric Engineering,3
Apprentice to Engine Fitter,3
Apprentice to Gardener,3
Apprentice to Grocery Business,3
Apprentice to Grocery and C,3
Apprentice to Harness Maker,3
Apprentice to Iron Turning,3
Apprentice to Ironmonger,3
Apprentice to Linen,3
Apprentice to Millwright,3
Apprentice to Pharmaceutical Chemist,3
Apprentice to Plasterer,3
Apprentice to Shoemaker,3
Apprentice to Slater,3
Apprentice to Spirit Business,3
Apprentice to Spirit Trade,3
Apprentice to Watchmaking,3
Apprentice to the Confectionery,3
Apprentice's to Carpenting,3
Apprenticed Dressmaker,3
Apprenticed Engine Fitter,3
Apprentices,3
Apprentie,3
Apprenties,3
Apprentince,3
Apprintace,3
Apprintace to Spirit and Grocery Business,3
Aprentce,3
Aprentice Bricklayer,3
Aprentice Engine Fitter,3
Aprentice Joiner,3
Aprentice Smith,3
Aprentis,3
Apron Folder,3
Archdeacon Church of Ireland,3
Architect Apprentice,3
Architectural Draughtsman,3
Architectural Student,3
Architest,3
Army Contractor,3
Army Ordinance Surveyor,3
Army Pensioner Agricultural Labourer,3
Army Pensioner R.A,3
Army Pensioner Royal Artillery,3
Army Pensioner and Clerk,3
Army Pensioner and Shopkeeper,3
Army Pensioner's Widow,3
Army Pensioners,3
Army Pensr and Laborer,3
Army Student,3
Army pensioner,3
Art Master,3
Art student,3
Artificer,3
Artificial Manure Labourer,3
Artisans Daughter,3
Artist Apprentice,3
Artist Decorative,3
Artist Lithographic,3
Artist Photography,3
Artist in Painting,3
Artiste,3
Asist in Farming,3
Asistant H Keeper,3
Asistant at the Same,3
Ass Dealer,3
Assis,3
Assist H Keeper,3
Assist Keeper,3
Assist Post Mistress,3
Assist Teacher,3
Assist at Farming,3
Assist at Home,3
Assist in Farmig,3
Assist in House Hold,3
Assist in Household,3
Assist in Household Duties,3
Assist in Housekeeping,3
Assist in household,3
Assist. House Keeper,3
Assistan Housekeeper,3
Assistant Accountant,3
Assistant Bakery Establishment,3
Assistant Bar Man,3
Assistant Barber,3
Assistant Bookkeeper,3
Assistant Boot Trade,3
Assistant Butter Stores,3
Assistant Cattle Dealer,3
Assistant Civil Engineer,3
Assistant Cork Fire Brigade,3
Assistant Dairy Maid,3
Assistant Draper and Grocer,3
Assistant Draperess,3
Assistant Drug and Grocery,3
Assistant Egg Merchant,3
Assistant Engineer,3
Assistant Fruiterer,3
Assistant Grocer and Hardware,3
Assistant Grocer and Publican,3
Assistant Grocery Business,3
Assistant H. Keeper,3
Assistant Hous Keeper,3
Assistant House Keep,3
Assistant House keeper,3
Assistant Housekeep,3
Assistant Housekeepe,3
Assistant Housemaid,3
Assistant Lady,3
Assistant Landsteward,3
Assistant Lineman,3
Assistant Manager Saw Mill,3
Assistant Matron Prison Service,3
Assistant Millioner,3
Assistant P House,3
Assistant P. M,3
Assistant P.O.,3
Assistant Petty Sessions Clerk,3
Assistant Porter,3
Assistant Postmistres,3
Assistant Preparing Master,3
Assistant Printer,3
Assistant Public House,3
Assistant Publican and Grocer,3
Assistant Road Contractor,3
Assistant S Keeper,3
Assistant Sawyer,3
Assistant School Mistress,3
Assistant Secretary,3
Assistant Sexton,3
Assistant Sheep Herd,3
Assistant Shopkeper,3
Assistant Signalman,3
Assistant Stationer Shop,3
Assistant Sub Postmistress,3
Assistant Tailoring,3
Assistant Tea Agent,3
Assistant Teacher N.S,3
Assistant Teacher N.S.,3
Assistant Timber Trade,3
Assistant Town Clerk,3
Assistant Trader Publican Draper and Farmer,3
Assistant Vintner,3
Assistant at Bar,3
Assistant in Cafe,3
Assistant in Confectionery,3
Assistant in Factory,3
Assistant in Farm,3
Assistant in Grocer,3
Assistant in Home,3
Assistant in Housework,3
Assistant in Ironmonger,3
Assistant in Manufacturer,3
Assistant in P O,3
Assistant in Provision Store,3
Assistant in Shop and C,3
Assistant in the House,3
Assistant on Lighter,3
Assistant to Drapery,3
Assistant to P. Master,3
Assistant to Postmaster,3
Assistant to Sub Postmaster,3
Assistant to her Mother,3
Assisting Father,3
Assisting Head of Family,3
Assisting Household,3
Assisting at Home Work,3
Assisting at House Keeping,3
Assisting at House Work,3
Assisting his Father,3
Assisting in Domestic Business,3
Assisting in Home Work,3
Assisting in House Keeping,3
Assisting in Own House,3
Assisting in house,3
Assisting in the Farm Work,3
Assists Mother,3
Assists in Farm Work,3
Assists in House Work at Home,3
Assitant,3
Assitent,3
Assiting in Shop,3
Asst,3
Asst Book Keeper,3
Asst Clerk,3
Asst Draper,3
Asst Laundress,3
Asst Shop Keeper,3
Asst Shopkeeper,3
Asst Steward,3
Asst Workmistress,3
Asst. Co. Surveyor,3
Asst. Postman,3
Assurance Supt,3
Assurence Agent,3
Ast Night Nurse in Asylum,3
Ast Servant,3
Asylum Cook,3
Asylum Laundress,3
At Farm Business,3
At Farm Work,3
At Lace,3
At Own Business,3
At Schooal,3
At School at Look,3
At Study,3
At chool,3
Atchool,3
Aten a School,3
Atending Scool,3
Atending Shcool,3
Atending Shool,3
Atending at School,3
Atendng School,3
Atinding School,3
Atschool,3
Attding school,3
Attendant on the Insane,3
Attenden,3
Attending At School,3
Attending Family,3
Attending Farming Work,3
Attending N. School,3
Attending School Sholar,3
Attending Scoolar,3
Attending Servt,3
Attending to Farm,3
Attends to House,3
Attendy School,3
Attened School,3
Auctioneer and Grocer,3
Auctioneer and Merchant,3
Auctioneers Assistant,3
Auctioner and Farmer,3
Auguricultural Labourer,3
Aunuitant,3
Automatic Knitter,3
Aux. Postman,3
Auxiliary Rural Postman,3
B,3
B A,3
B A R U I,3
B A T C D,3
B A T C D Med Stud,3
B Smiths Dagtr,3
B Smiths Helper,3
B and Shoemaker,3
B. Smith and Farmer,3
B.A. R.U.I.,3
B.A.R.U.I,3
B.A.R.U.I.,3
Baber,3
Bachelor of Medicine,3
Back Minder in Mill,3
Bacon Merchant and Farmer,3
Bag Making,3
Bag Paper Maker,3
Bag Sewer,3
Baileff,3
Bakehouse Labourer,3
Baker App,3
Baker Aprentice,3
Baker Gen,3
Baker Grocer,3
Baker Plain,3
Baker Servant,3
Baker Trade,3
Baker Wife,3
Baker Working,3
Baker and Provision Merct,3
Baker by Trade,3
Baker of Bread,3
Baker's Assistant,3
"Baker, Unemployed",3
Bakers M,3
Bakers Messenger,3
Bakers Shop,3
Bakers Shop Assistant,3
Baler,3
Baller in Ropeworks,3
Baly,3
Band Master,3
Bank,3
Bank Clerk Gentleman,3
Bank Clerk Official,3
Bank Clerke,3
Bank Mgr Daughter,3
Bank Pensioner,3
Bank Porter Domestic,3
Bank Pro Manager,3
Bank Ranger,3
Bank Sub Manager,3
Bank of Ireland Agent,3
Baptist Pastor,3
Bar Maid Domestic,3
Bar Maker,3
Bar Man Public House,3
Barber and Hair Dresser,3
Barer,3
Bargeman,3
Barker Maker,3
Barmaid Out of Employment,3
"Barmaid, Servant",3
Barman Clerk,3
Baron,3
Baroness,3
Barrick Servant,3
Barrister at Law Practice,3
Barristor at Law,3
Basket Making,3
Basket Woman,3
Batchers Porter,3
Bath Attendent,3
Baths Attendant,3
Battle Dealer,3
Beam Turner,3
Beater,3
Beatler,3
Beattler,3
Beedlar,3
Beetler Linnen,3
Beggar Women,3
Beggor Woman,3
Bell Ringer,3
Benchman,3
Bert Maker,3
Beyond Work,3
Bicycle Repairer,3
Biggar,3
Bilders Labourer,3
Bill Paster,3
Bill Server,3
Billiard Master,3
Bird Fancier,3
Biscuit Factory Packer,3
Bisket Packer,3
Black Smith Daughter,3
Black Smith Employed,3
Black Smith Retired,3
Black Smith Scolar,3
Black Smith Son,3
Black Smith Trade,3
Black Smith in Brewery,3
Black Smiths Labourer,3
Blacksmith Journeyman,3
Blacksmith Operative,3
Blacksmith Retired,3
Blacksmith and Carpenter,3
Blacksmith in Foundry,3
Bleach Green Manager,3
Bleach Wks Labourer,3
Bleacher Worker,3
Bleacher and Dyer,3
Bleacher in Mill,3
Bleacher in Thread Factory,3
Bleachers Labourer,3
Bleaching,3
Bleatcher,3
Block Printer Unemployed,3
Block and Pump Maker,3
Blouse Cutter,3
Blouse Sticher,3
Boadman,3
Boarder House Keeper,3
Boarding H Keeper,3
Boarding and Lodging House Keepers,3
Boat Builder's Son,3
Boat Carpenter,3
Boat Maker Master,3
Boat Man Coast Guard,3
Boat Man on the G. C. C,3
Boat Merchant,3
Boatman Coastguards,3
Boatman H.M. Coast Guards,3
Boatmans Son,3
Boats Men,3
Boatwright,3
Bobbin Maker,3
Bobbin Winder in Factory,3
Boiler Maker in Railway Works,3
Boiler Maker in Ship Yard,3
Boiler Maker in Works,3
Boiler Rivetter,3
Boiling Yarn,3
Book Binder Unemployed,3
Book Clerk,3
Book Folder Unemployed,3
Book Folders,3
Book Keeper Corn Trade,3
Book Keeper and Clerk,3
Book Keeper in Linen Warehouse,3
Book Keeper in Provision Store,3
Book Keeping,3
Book Labourer,3
Book Porter,3
Book Sever,3
Book Sewing,3
Book Sower,3
Book Stitcher,3
Bookbinder Unemployed,3
Booke Folder,3
Booksellers Assist,3
Boot & Shoe Maker,3
Boot Binder at Factory,3
Boot Binder in Factory,3
Boot Business,3
Boot Clooser,3
Boot Closer Unemployed,3
Boot Closier,3
Boot Clouser,3
Boot Finsher,3
Boot Machinst,3
Boot Makers Daughter,3
Boot Making,3
Boot Manufactor,3
Boot Meaker,3
Boot Mechanist,3
Boot Mechinest,3
Boot Operator,3
Boot Shop Man,3
Boot Shop Porter,3
Boot Upper Closer,3
Boot Upper Machinest,3
Boot and Shoe Business,3
Boot and Shoe Repairer,3
Boot and Shoe Sales,3
Boot and Shoe Shop Assistant,3
Boot and Shoe Warehouse Keeper,3
Bootmachinist,3
Bootmaker Daughter,3
Boots Shop Assistant,3
Border Regt,3
Bording House,3
Borough Constable,3
Botler in Store,3
Bottle Bloer,3
Bottle Labeller in Whiskey Warehouse,3
Bottle Labler,3
Bottle and Rag Gatherer,3
Box Folder Linen Warehouse,3
Box Maker in Factory,3
Box Makers,3
Boy 1st Cl,3
Boy Copyist Education Office,3
Boy Folder,3
Boy Royal Navy,3
Boy of The King's Spool Regt,3
Boys Suit Maker,3
Brader in Rope Factory,3
Braider in Rope Factory,3
Braider in Ropework,3
Branch Manager,3
Brass Caster,3
Brass Founder Unemployed,3
Brass Moulder in Foundry,3
Brass Moulder in Works,3
Brassfinsher,3
Brassfounder Master,3
Brd Server,3
Bread Agent,3
Bread Cort Driver,3
Bread Shop Assistant,3
Bred Server,3
Brewar,3
Brewer's Traveller,3
Brewers Foreman,3
Brewery Dray Man,3
Brewery Gate Porter,3
Brewery Servant,3
Brewrey Clerk,3
Brick Layers Unemployed,3
